user_id,recomendations
505,"[1082185, 6534178, 1029743, 995242, 1106523]"
506,"[1082185, 6534178, 861272, 951590, 1005186]"
507,"[1082185, 6534178, 951590, 1126899, 6533889]"
508,"[1133018, 883404, 844165, 1132770, 1120741]"
509,"[908531, 1077555, 847982, 1005186, 1022254]"
510,"[1082185, 6534178, 1070820, 862349, 903325]"
511,"[1029743, 995242, 6534178, 908531, 844165]"
512,"[923746, 1106523, 1133018, 951590, 981760]"
513,"[981760, 5569471, 860776, 844179, 901062]"
514,"[1082185, 866211, 961554, 820165, 909714]"
515,"[1082185, 1106523, 1133018, 951590, 849843]"
516,"[1082185, 995242, 835098, 1126899, 1050229]"
517,"[6534178, 1058997, 1028816, 849843, 1126899]"
518,"[995242, 826249, 908531, 1075368, 5978656]"
519,"[1029743, 995242, 981760, 5978648, 834484]"
520,"[1106523, 1133018, 883404, 981760, 1048462]"
521,"[1082185, 1106523, 1126899, 860776, 1070015]"
522,"[1082185, 6534178, 1029743, 995242, 1106523]"
523,"[1082185, 6534178, 1029743, 995242, 5978656]"
524,"[1082185, 923746, 1106523, 1133018, 995785]"
525,"[995785, 981760, 1026118, 1101010, 1040807]"
526,"[6534178, 1029743, 995242, 5569230, 1044078]"
527,"[1101010, 987562, 986947, 861272, 883932]"
528,"[1070820, 1133018, 1058997, 861272, 914190]"
529,"[1082185, 1058997, 1033615, 962229, 1126899]"
530,"[976199, 1070820, 860776, 862349, 1051516]"
531,"[1029743, 995242, 981760, 1044078, 5569230]"
532,"[965766, 883404, 981760, 908846, 986947]"
533,"[899624, 995242, 883404, 1096036, 845208]"
534,"[6534178, 995242, 861272, 849843, 927191]"
535,"[899624, 1029743, 995242, 1106523, 844165]"
536,"[1029743, 883404, 1044078, 5569230, 5568378]"
537,"[1058997, 981760, 1126899, 1075368, 840361]"
538,"[1082185, 1070820, 861272, 862349, 903325]"
539,"[1082185, 6534178, 923746, 1058997, 981760]"
540,"[1082185, 6534178, 962568, 995785, 860776]"
541,"[899624, 1106523, 844165, 981760, 5569471]"
542,"[6534178, 995242, 1106523, 1133018, 844165]"
543,"[995242, 5978648, 908531, 8090537, 8090521]"
544,"[1058997, 908531, 861272, 1126899, 1051516]"
545,"[1082185, 995785, 6034857, 840361, 1005186]"
546,"[6534178, 845208, 5569230, 1070015, 890610]"
547,"[951590, 962229, 5568378, 999971, 882441]"
548,"[1082185, 995242, 923746, 981760, 860776]"
549,"[1029743, 833025, 826249, 986912, 983584]"
550,"[1082185, 995242, 899624, 849843, 835098]"
551,"[1029743, 995242, 1058997, 1126899, 862349]"
552,"[899624, 1106523, 1133018, 908531, 883404]"
553,"[995242, 962568, 951590, 981760, 1075368]"
554,"[1082185, 1106523, 1070820, 883404, 862349]"
555,"[1082185, 6534178, 1029743, 1106523, 857849]"
556,"[6534178, 1029743, 883404, 995785, 981760]"
557,"[1058997, 1133018, 1126899, 5569230, 5569471]"
558,"[1106523, 995785, 1044078, 1048462, 994928]"
559,"[1106523, 1133018, 1096036, 995785, 845208]"
560,"[1082185, 6534178, 1029743, 995242, 981760]"
561,"[1082185, 923746, 1133018, 1058997, 6034857]"
562,"[1029743, 995242, 962229, 824005, 1005186]"
563,"[6534178, 1029743, 908531, 860776, 1075368]"
564,"[1058997, 995785, 862349, 840361, 824005]"
565,"[923746, 1106523, 834484, 1070015, 1122358]"
566,"[6534178, 1029743, 844165, 849843, 1101010]"
567,"[1106523, 1133018, 1044078, 5568378, 826249]"
568,"[1106523, 844165, 951590, 1033615, 999971]"
569,"[1082185, 1029743, 1070820, 860776, 951412]"
570,"[1029743, 995242, 981760, 5569230, 862349]"
571,"[1082185, 1070820, 999971, 1005186, 961554]"
572,"[1082185, 6534178, 1029743, 995242, 1106523]"
573,"[1029743, 6534178, 1106523, 844165, 981760]"
574,"[1082185, 995242, 1029743, 951590, 834484]"
575,"[1082185, 6534178, 1106523, 1133018, 883404]"
576,"[1082185, 862349, 903325, 1005186, 1051516]"
577,"[1082185, 1070820, 951590, 1056509, 5569471]"
578,"[995242, 6533889, 849843, 987562, 1077555]"
579,"[995242, 908531, 5569230, 903325, 847982]"
580,"[995242, 1003188, 981760, 940947, 1056509]"
581,"[1070820, 908531, 1058997, 1126899, 5569471]"
582,"[6534178, 5569230, 5569471, 5568378, 862349]"
583,"[995242, 883404, 5569230, 1120741, 1056509]"
584,"[6534178, 1029743, 995242, 1106523, 861272]"
585,"[923746, 1058997, 844165, 1126899, 1005186]"
586,"[6534178, 995242, 1029743, 5569230, 883404]"
587,"[1082185, 6534178, 1106523, 1133018, 951590]"
588,"[6534178, 951590, 1106523, 1133018, 826249]"
589,"[1106523, 1133018, 5569230, 1056509, 1122358]"
590,"[923746, 1106523, 965766, 951590, 834484]"
591,"[1106523, 981760, 860776, 5569230, 1092026]"
592,"[1082185, 1070820, 5569230, 862349, 1026118]"
593,"[1106523, 1133018, 1092026, 882441, 1065593]"
594,"[6534178, 995242, 1106523, 1133018, 908531]"
595,"[1029743, 1106523, 883404, 860776, 834484]"
596,"[1106523, 951590, 860776, 845208, 834484]"
597,"[1082185, 995242, 1029743, 1058997, 1126899]"
598,"[6534178, 923746, 1106523, 1133018, 965766]"
599,"[923746, 940947, 995785, 834484, 1038217]"
600,"[6534178, 995242, 1029743, 951590, 5569230]"
601,"[1082185, 6534178, 1058997, 883404, 908531]"
602,"[6534178, 1029743, 844165, 883404, 849843]"
603,"[6534178, 1106523, 1133018, 908531, 951590]"
604,"[1082185, 1070820, 861272, 862349, 909714]"
605,"[6534178, 1106523, 1133018, 1003188, 1058997]"
606,"[995242, 1029743, 5569230, 840361, 845208]"
607,"[6534178, 995242, 1029743, 923746, 908531]"
608,"[1082185, 923746, 1106523, 1133018, 868764]"
609,"[6534178, 1133018, 908531, 849843, 5569230]"
610,"[883404, 844165, 1132770, 860776, 878996]"
611,"[1029743, 953476, 1013321, 1003188, 1028816]"
612,"[6534178, 1029743, 995242, 953476, 883404]"
613,"[1133018, 995785, 951590, 845208, 5569230]"
614,"[1082185, 995242, 1029743, 860776, 840361]"
615,"[6534178, 995242, 5978648, 824005, 961554]"
616,"[1082185, 6534178, 1029743, 995242, 1106523]"
617,"[979707, 1070820, 995785, 860776, 1126899]"
618,"[6534178, 1106523, 1070820, 951590, 1005186]"
619,"[1082185, 6534178, 899624, 962568, 845208]"
620,"[6534178, 1058997, 849843, 1028816, 834484]"
621,"[981760, 940947, 1101010, 893501, 844179]"
622,"[1106523, 965766, 883404, 844165, 826249]"
623,"[995242, 6534178, 1029743, 908531, 999971]"
624,"[6534178, 1106523, 1133018, 908531, 849843]"
625,"[995242, 951590, 860776, 844165, 866211]"
626,"[923746, 1033615, 1096036, 951590, 849843]"
627,"[923746, 1106523, 1070820, 840361, 916122]"
628,"[1029743, 5569230, 903325, 1075368, 1062002]"
629,"[1082185, 995242, 995785, 6533889, 860776]"
630,"[1082185, 6534178, 962568, 1070820, 1133018]"
631,"[1082185, 6534178, 995242, 981760, 927191]"
632,"[1029743, 995242, 6534178, 1070820, 995785]"
633,"[1082185, 6534178, 995242, 1133018, 1075368]"
634,"[1058997, 908531, 914190, 1126899, 5569471]"
635,"[1082185, 899624, 1106523, 1133018, 951590]"
636,"[1029743, 1106523, 1133018, 844165, 1096036]"
637,"[979707, 1106523, 883404, 834484, 833025]"
638,"[1082185, 6534178, 923746, 1029743, 849843]"
639,"[1029743, 923746, 1043590, 1096036, 951590]"
640,"[6534178, 1106523, 1133018, 883404, 849843]"
641,"[1070820, 1058997, 908531, 1028816, 1126899]"
642,"[1082185, 1058997, 995785, 951590, 849843]"
643,"[1082185, 1029743, 995242, 883404, 1056509]"
644,"[1082185, 995242, 979707, 1022003, 6533889]"
645,"[1082185, 995242, 1133018, 1092026, 1075368]"
646,"[1029743, 995242, 883404, 962229, 6534166]"
647,"[6534178, 1029743, 951590, 860776, 8090521]"
648,"[1082185, 979707, 995785, 903325, 1065593]"
649,"[1029743, 1106523, 951590, 849843, 1065593]"
650,"[1082185, 1029743, 6534178, 995242, 1106523]"
651,"[1082185, 1106523, 1133018, 883404, 981760]"
652,"[1082185, 995242, 883404, 844165, 1065593]"
653,"[6534178, 995242, 951590, 868764, 5569230]"
654,"[1082185, 995242, 883404, 1056509, 1077555]"
655,"[6534178, 995242, 1106523, 995785, 1070015]"
656,"[1082185, 923746, 1106523, 951590, 5569230]"
657,"[1082185, 6534178, 1029743, 995242, 1106523]"
658,"[1029743, 995242, 1070015, 1005186, 1068719]"
659,"[1133018, 1044078, 12810393, 826249, 8090521]"
660,"[1082185, 6534178, 981760, 1058997, 1126899]"
661,"[995242, 899624, 5569230, 1044078, 903325]"
662,"[995242, 1029743, 908531, 883404, 976998]"
663,"[1082185, 908531, 999971, 976998, 8090537]"
664,"[1082185, 1022003, 1106523, 1133018, 951590]"
665,"[1022003, 1033615, 951590, 860776, 866211]"
666,"[1043590, 1106523, 1133018, 1033615, 883404]"
667,"[995242, 923746, 1133018, 849843, 6534166]"
668,"[995242, 923746, 1058997, 6034857, 5569471]"
669,"[1082185, 1058997, 981760, 1126899, 840361]"
670,"[1082185, 6534178, 1029743, 995242, 909714]"
671,"[6534178, 1029743, 995242, 951590, 1056509]"
672,"[995242, 995785, 981760, 908531, 849843]"
673,"[1082185, 1106523, 1033615, 883404, 951590]"
674,"[1029743, 883404, 995785, 844165, 826249]"
675,"[6534178, 1133018, 1096036, 981760, 1044078]"
676,"[1106523, 951590, 1065593, 826249, 1070015]"
677,"[995242, 861272, 995785, 860776, 5568378]"
678,"[6534178, 995242, 923746, 1133018, 908846]"
679,"[1082185, 995242, 951590, 5569230, 5569471]"
680,"[995242, 995785, 981760, 1033615, 860776]"
681,"[1082185, 995242, 951590, 1126899, 5568378]"
682,"[6534178, 995242, 1029743, 1133018, 849843]"
683,"[1082185, 6534178, 1029743, 995242, 1106523]"
684,"[6534178, 995242, 1106523, 1133018, 995785]"
685,"[951590, 860776, 916122, 961554, 1101010]"
686,"[1082185, 845208, 981760, 1132770, 6034857]"
687,"[1029743, 1106523, 965766, 1133018, 951590]"
688,"[1082185, 923746, 951590, 1126899, 940947]"
689,"[1082185, 6534178, 1029743, 995242, 923746]"
690,"[1082185, 6534178, 923746, 962568, 883404]"
691,"[1082185, 1070820, 1096036, 981760, 927191]"
692,"[1082185, 6534178, 840361, 862349, 824005]"
693,"[1029743, 1070820, 951590, 908531, 962229]"
694,"[1029743, 883404, 844165, 849843, 999971]"
695,"[6534178, 1029743, 995785, 981760, 849843]"
696,"[1082185, 6534178, 923746, 1058997, 1126899]"
697,"[1082185, 6534178, 923746, 1070820, 1028816]"
698,"[1106523, 1058997, 1133018, 883404, 844165]"
699,"[6534178, 995242, 923746, 951590, 899624]"
700,"[1082185, 1029743, 1106523, 883404, 849843]"
701,"[995242, 1106523, 1133018, 981760, 835098]"
702,"[1082185, 6534178, 1029743, 995242, 923746]"
703,"[6534178, 995242, 1058997, 981760, 5569230]"
704,"[1044078, 994928, 1038217, 6533765, 893501]"
705,"[1029743, 995242, 1106523, 1133018, 908531]"
706,"[6534178, 1029743, 995242, 1070820, 883404]"
707,"[6534178, 1029743, 923746, 6533889, 5569471]"
708,"[1082185, 995242, 1029743, 995785, 883404]"
709,"[844165, 1120741, 1092026, 1075368, 882441]"
710,"[1106523, 981760, 1044078, 1028816, 1132770]"
711,"[1082185, 995242, 1029743, 1070015, 1026118]"
712,"[1082185, 995785, 951590, 981760, 1070820]"
713,"[6534178, 1029743, 849843, 962229, 5569471]"
714,"[1082185, 1058997, 883404, 1126899, 5568378]"
715,"[1082185, 995242, 1133018, 1033615, 981760]"
716,"[1082185, 1058997, 1126899, 5978648, 847982]"
717,"[6534178, 1106523, 883404, 940947, 1005186]"
718,"[6534178, 995242, 1029743, 860776, 883404]"
719,"[1082185, 1106523, 1133018, 953476, 849843]"
720,"[913210, 981760, 840361, 1026118, 909714]"
721,"[1082185, 6534178, 1058997, 1126899, 862349]"
722,"[1082185, 995785, 1106523, 1133018, 6533889]"
723,"[1082185, 1070820, 860776, 961554, 994928]"
724,"[1082185, 1058997, 1126899, 6534166, 824005]"
725,"[1106523, 1133018, 995785, 1058997, 883404]"
726,"[995242, 1058997, 995785, 994928, 961554]"
727,"[923746, 1106523, 1133018, 845208, 859075]"
728,"[6534178, 1029743, 995242, 923746, 999971]"
729,"[1082185, 6534178, 995242, 1029743, 1106523]"
730,"[1082185, 1058997, 849843, 1126899, 1122358]"
731,"[6534178, 995242, 1029743, 1058997, 908531]"
732,"[923746, 1070820, 5569471, 834484, 1058997]"
733,"[1029743, 995242, 1106523, 951590, 5569471]"
734,"[1029743, 995242, 1106523, 6533889, 6534166]"
735,"[1106523, 883404, 951590, 981760, 1092026]"
736,"[1082185, 1029743, 953476, 962568, 951590]"
737,"[1082185, 1058997, 1028816, 834484, 970030]"
738,"[923746, 1106523, 883404, 844165, 5569230]"
739,"[1082185, 6534178, 995785, 5592931, 833025]"
740,"[995242, 995785, 834484, 6034857, 916122]"
741,"[995242, 840361, 845208, 5978648, 927191]"
742,"[1106523, 1133018, 883404, 908531, 1120741]"
743,"[923746, 1106523, 1070820, 883404, 999971]"
744,"[1082185, 6534178, 1058997, 5569230, 862349]"
745,"[1082185, 861272, 860776, 6034857, 1026118]"
746,"[6534178, 923746, 1106523, 1133018, 1092026]"
747,"[1058997, 908531, 883404, 844165, 1120741]"
748,"[1106523, 1133018, 883404, 845208, 962229]"
749,"[1082185, 1029743, 995242, 1058997, 883404]"
750,"[965766, 1133018, 883404, 844165, 908531]"
751,"[995242, 965766, 883404, 844165, 1096036]"
752,"[1082185, 6534178, 1133018, 1005186, 986912]"
753,"[1082185, 1029743, 995242, 1126899, 862349]"
754,"[1082185, 1058997, 1126899, 995785, 860776]"
755,"[6534178, 860776, 862349, 1058997, 1005186]"
756,"[1082185, 995242, 1029743, 908531, 883404]"
757,"[1133018, 883404, 962229, 5569471, 1039156]"
758,"[1082185, 1029743, 6534178, 995242, 1106523]"
759,"[1082185, 962568, 1028816, 860776, 1120741]"
760,"[1082185, 995242, 1106523, 1133018, 914190]"
761,"[1082185, 6534178, 1029743, 995242, 1106523]"
762,"[6534178, 1070820, 862349, 893501, 1005186]"
763,"[1082185, 1029743, 908531, 1048462, 962229]"
764,"[1082185, 6534178, 1029743, 995242, 923746]"
765,"[6534178, 899624, 1106523, 962568, 914190]"
766,"[995785, 860776, 868764, 862349, 903325]"
767,"[1082185, 995242, 1070820, 862349, 840361]"
768,"[6534178, 1029743, 995242, 1096036, 962229]"
769,"[1082185, 1029743, 1106523, 1058997, 953476]"
770,"[1082185, 1029743, 908531, 5569230, 1044078]"
771,"[1133018, 860776, 834484, 868764, 840361]"
772,"[1082185, 6534178, 1029743, 995242, 1106523]"
773,"[1082185, 1058997, 861272, 995785, 860776]"
774,"[1082185, 1029743, 1013321, 1044078, 962229]"
775,"[1106523, 883404, 994928, 1038217, 1070015]"
776,"[1029743, 883404, 995785, 951590, 1101010]"
777,"[1029743, 923746, 1070820, 962568, 1126899]"
778,"[6534178, 1106523, 1133018, 883404, 844165]"
779,"[976199, 5569230, 860776, 834484, 903325]"
780,"[1106523, 1133018, 844165, 834484, 1026118]"
781,"[1082185, 995242, 923746, 860776, 5978656]"
782,"[6534178, 1106523, 1033615, 962229, 5568378]"
783,"[1029743, 1106523, 1058997, 962229, 1126899]"
784,"[1082185, 6534178, 908531, 5569230, 5569471]"
785,"[1082185, 6534178, 1058997, 840361, 1126899]"
786,"[1082185, 1096036, 1106523, 1133018, 5569230]"
787,"[1082185, 5569230, 862349, 961554, 909714]"
788,"[6534178, 5569230, 1043590, 5568378, 1120741]"
789,"[1082185, 995242, 883404, 1096036, 981760]"
790,"[6534178, 1029743, 5569230, 951590, 1070015]"
791,"[1082185, 1106523, 1033615, 1003188, 896369]"
792,"[976199, 995242, 908531, 981760, 849843]"
793,"[6534178, 995242, 1029743, 1106523, 1133018]"
794,"[995242, 1058997, 951590, 1126899, 1038217]"
795,"[1029743, 1033615, 844165, 951590, 1044078]"
796,"[1082185, 923746, 1058997, 908531, 1126899]"
797,"[1082185, 1029743, 1058997, 951590, 5569471]"
798,"[1058997, 962568, 844165, 1126899, 994928]"
799,"[1082185, 6534178, 1058997, 849843, 1126899]"
800,"[1029743, 995242, 981760, 5569230, 916122]"
801,"[1029743, 951590, 981760, 908531, 845208]"
802,"[1082185, 1106523, 908531, 861272, 1005186]"
803,"[1082185, 1106523, 1133018, 962568, 995785]"
804,"[1029743, 995242, 908531, 883404, 844165]"
805,"[923746, 1029743, 995242, 868764, 844165]"
806,"[1082185, 6534178, 1029743, 5569471, 903325]"
807,"[1029743, 6534178, 995242, 908531, 6034857]"
808,"[6534178, 1029743, 844165, 1028816, 849843]"
809,"[1070820, 1058997, 908531, 1096036, 981760]"
810,"[1082185, 868764, 1133018, 1028816, 860776]"
811,"[1029743, 995242, 953476, 908531, 849843]"
812,"[1029743, 923746, 844165, 870547, 5978656]"
813,"[1133018, 995785, 6034857, 860776, 903325]"
814,"[883404, 6034857, 860776, 5568378, 1004906]"
815,"[1029743, 995242, 883404, 1096036, 5569230]"
816,"[1082185, 1029743, 995242, 883404, 861272]"
817,"[1082185, 923746, 1106523, 1070820, 981760]"
818,"[1029743, 6534178, 923746, 1058997, 849843]"
819,"[1082185, 1029743, 923746, 844165, 1038217]"
820,"[1106523, 849843, 5569230, 961554, 5978656]"
821,"[1082185, 6534178, 1029743, 995242, 1106523]"
822,"[995242, 981760, 908531, 1132770, 940947]"
823,"[6534178, 1106523, 1120741, 1132770, 1005186]"
824,"[923746, 1106523, 845208, 962229, 847982]"
825,"[1082185, 860776, 6533889, 1058997, 1126899]"
826,"[1082185, 6534178, 1029743, 995242, 1106523]"
827,"[1133018, 5569230, 916122, 5978656, 820165]"
828,"[6534178, 1070820, 1058997, 861272, 951590]"
829,"[1082185, 995242, 951590, 6533889, 1023958]"
830,"[1082185, 1106523, 1133018, 883404, 845208]"
831,"[995242, 951590, 5569230, 1022003, 981760]"
832,"[1029743, 1106523, 1133018, 981760, 914190]"
833,"[899624, 1022003, 1106523, 1133018, 908531]"
834,"[1082185, 6534178, 1070820, 951590, 927191]"
835,"[1082185, 6534178, 1029743, 995242, 1106523]"
836,"[923746, 1058997, 951590, 1126899, 962229]"
837,"[1082185, 1133018, 1126899, 834484, 903325]"
838,"[6534178, 1106523, 1133018, 908531, 1044078]"
839,"[1029743, 5568378, 1071939, 847270, 1102959]"
840,"[1082185, 1029743, 951590, 981760, 860776]"
841,"[6534178, 1106523, 1133018, 908531, 883404]"
842,"[6534178, 1029743, 995242, 844165, 908531]"
843,"[1106523, 1033615, 883404, 844165, 999971]"
844,"[1082185, 995242, 862349, 840361, 1051516]"
845,"[1082185, 951590, 6533889, 1058997, 916122]"
846,"[995242, 1133018, 951590, 981760, 862349]"
847,"[1082185, 995242, 6534178, 868764, 840361]"
848,"[1070820, 1022003, 1044078, 1028816, 1038217]"
849,"[1082185, 979707, 923746, 1058997, 1028816]"
850,"[995242, 923746, 1133018, 844165, 981760]"
851,"[1082185, 995242, 6534178, 1029743, 1106523]"
852,"[1082185, 1106523, 1070820, 1058997, 1126899]"
853,"[6534178, 962568, 995785, 1058997, 834484]"
854,"[899624, 860776, 834484, 1070015, 882441]"
855,"[1082185, 1029743, 5569230, 1005186, 986912]"
856,"[1082185, 6534178, 995242, 1029743, 961554]"
857,"[1082185, 995242, 1070820, 951590, 5569230]"
858,"[1070820, 844165, 951590, 962229, 1092026]"
859,"[6534178, 995242, 951590, 5569230, 5569471]"
860,"[1029743, 995242, 965766, 868764, 844165]"
861,"[899624, 1106523, 995785, 834484, 1037863]"
862,"[1029743, 1043590, 953476, 1033615, 849843]"
863,"[6534178, 1029743, 995242, 1070820, 927191]"
864,"[1029743, 1096036, 981760, 883404, 927191]"
865,"[6534178, 1106523, 899624, 1022003, 951590]"
866,"[6534178, 1106523, 962229, 1133018, 1044078]"
867,"[6534178, 1106523, 1133018, 5569230, 908531]"
868,"[1082185, 6534178, 995242, 951590, 5569230]"
869,"[923746, 1133018, 995785, 981760, 5592931]"
870,"[995242, 953476, 951590, 1075368, 1122358]"
871,"[1082185, 1029743, 995242, 923746, 5569230]"
872,"[1082185, 1106523, 951590, 1026118, 1071939]"
873,"[1029743, 995242, 6534178, 1033615, 981760]"
874,"[1082185, 6534178, 1029743, 995242, 1106523]"
875,"[1082185, 923746, 1058997, 908531, 845208]"
876,"[6534178, 1058997, 849843, 834484, 860776]"
877,"[1082185, 1058997, 981760, 1126899, 6533889]"
878,"[951590, 1106523, 1133018, 1033615, 6533765]"
879,"[6534178, 1058997, 995785, 903325, 916122]"
880,"[1082185, 951590, 995785, 961554, 866211]"
881,"[1029743, 995242, 883404, 981760, 849843]"
882,"[6534178, 1029743, 1106523, 883404, 5569230]"
883,"[1082185, 995242, 995785, 860776, 6533889]"
884,"[923746, 1106523, 1132770, 5568378, 999971]"
885,"[923746, 6534178, 1106523, 951590, 1096036]"
886,"[6534178, 923746, 1070820, 1058997, 868764]"
887,"[1133018, 951590, 981760, 1120741, 860776]"
888,"[1082185, 951590, 1070820, 1003188, 883404]"
889,"[1082185, 6534178, 1070820, 1126899, 859075]"
890,"[1082185, 1029743, 883404, 981760, 5569230]"
891,"[1106523, 1133018, 995785, 908531, 860776]"
892,"[995242, 923746, 1106523, 847982, 5978656]"
893,"[1106523, 1133018, 953476, 844165, 962229]"
894,"[1082185, 845208, 6034857, 860776, 834484]"
895,"[1082185, 6534178, 6533889, 5978648, 862349]"
896,"[1058997, 883404, 913210, 908531, 849843]"
897,"[1070820, 1058997, 883404, 849843, 1126899]"
898,"[6534178, 1029743, 995785, 5569471, 834484]"
899,"[1082185, 1029743, 1106523, 951590, 1044078]"
900,"[6534178, 923746, 1133018, 5569230, 1068719]"
901,"[899624, 1029743, 923746, 1133018, 883404]"
902,"[1082185, 6534178, 1029743, 995242, 1106523]"
903,"[1082185, 1058997, 6034857, 1126899, 862349]"
904,"[1082185, 979707, 923746, 6534178, 1106523]"
905,"[6534178, 1058997, 1126899, 860776, 903325]"
906,"[1082185, 6534178, 1058997, 1126899, 6533889]"
907,"[1082185, 995242, 981760, 849843, 840361]"
908,"[6534178, 1029743, 1070820, 5569471, 862349]"
909,"[1082185, 6534178, 1029743, 995242, 849843]"
910,"[6534178, 995242, 1058997, 940947, 1005186]"
911,"[1082185, 860776, 1058997, 834484, 1126899]"
912,"[1029743, 951590, 834484, 909714, 866211]"
913,"[1029743, 1070820, 883404, 844165, 5569230]"
914,"[1029743, 979707, 981760, 1044078, 845208]"
915,"[1082185, 923746, 1133018, 845208, 1056509]"
916,"[6534178, 1033615, 1058997, 962229, 1126899]"
917,"[1082185, 1106523, 883404, 849843, 1122358]"
918,"[1133018, 1033615, 849843, 999971, 1070015]"
919,"[1029743, 1106523, 908531, 882441, 1065593]"
920,"[6534178, 1106523, 981760, 1133018, 914190]"
921,"[1082185, 6534178, 1029743, 995242, 883404]"
922,"[1082185, 6534178, 1058997, 834484, 1126899]"
923,"[1082185, 6534178, 1029743, 995242, 1106523]"
924,"[1029743, 995242, 951590, 1048462, 833025]"
925,"[1082185, 861272, 849843, 6034857, 1126899]"
926,"[6534178, 923746, 1058997, 995785, 981760]"
927,"[1082185, 1058997, 981760, 1126899, 961554]"
928,"[1082185, 6534178, 923746, 1029743, 908531]"
929,"[6534178, 995242, 1070820, 883404, 862349]"
930,"[1029743, 962568, 835098, 995785, 981760]"
931,"[1029743, 995242, 1058997, 908531, 1096036]"
932,"[1082185, 1106523, 860776, 834484, 6034857]"
933,"[6534178, 1106523, 1133018, 908531, 883404]"
934,"[1082185, 995242, 1133018, 1106523, 961554]"
935,"[1082185, 6534178, 1126899, 860776, 1062002]"
936,"[1082185, 995242, 1029743, 1106523, 908531]"
937,"[1058997, 981760, 1126899, 1055646, 840361]"
938,"[1022003, 1058997, 940947, 951590, 1075368]"
939,"[1082185, 1096036, 951590, 1106523, 1133018]"
940,"[1096036, 1120741, 5568378, 882441, 859075]"
941,"[6534178, 861272, 5568378, 862349, 916122]"
942,"[995242, 1029743, 1033615, 908531, 861272]"
943,"[1106523, 1133018, 5569230, 999971, 6534166]"
944,"[6534178, 1106523, 1070820, 951590, 1101010]"
945,"[1082185, 1029743, 981760, 844165, 835098]"
946,"[923746, 1106523, 1133018, 995785, 908531]"
947,"[995242, 1133018, 981760, 1101010, 5978656]"
948,"[1082185, 1106523, 844165, 847982, 1004906]"
949,"[6534178, 1029743, 951590, 5568378, 940947]"
950,"[1106523, 953476, 844165, 951590, 981760]"
951,"[6534178, 1029743, 940947, 981760, 1048462]"
952,"[1029743, 1003188, 951590, 862349, 1075368]"
953,"[1082185, 1029743, 981760, 849843, 6034857]"
954,"[1082185, 6534178, 995242, 1029743, 1106523]"
955,"[6534178, 1106523, 951590, 1033615, 6533765]"
956,"[923746, 1070820, 849843, 1081177, 6534166]"
957,"[844165, 6534166, 5592931, 1005186, 1068719]"
958,"[1082185, 6534178, 1029743, 995242, 913210]"
959,"[6534178, 1106523, 1003188, 845208, 862349]"
960,"[1070820, 1058997, 995785, 1126899, 862349]"
961,"[1082185, 995242, 1070820, 5569471, 862349]"
962,"[995242, 940947, 981760, 6034857, 860776]"
963,"[6534178, 883404, 995785, 860776, 840361]"
964,"[1106523, 883404, 844165, 840361, 1068719]"
965,"[883404, 862349, 882441, 8090537, 8090521]"
966,"[1082185, 6534178, 1029743, 995242, 1106523]"
967,"[1133018, 883404, 1096036, 1048462, 1120741]"
968,"[1082185, 1029743, 995785, 883404, 916122]"
969,"[1082185, 1029743, 883404, 5569230, 871756]"
970,"[1082185, 6534178, 940947, 5568378, 896369]"
971,"[1082185, 995242, 1133018, 981760, 862349]"
972,"[6534178, 923746, 868764, 962229, 862349]"
973,"[1082185, 995785, 1062002, 1081177, 878996]"
974,"[1082185, 1106523, 883404, 962229, 1070015]"
975,"[1082185, 861272, 6533889, 5569471, 5569327]"
976,"[1082185, 1029743, 981760, 1058997, 834484]"
977,"[995242, 1070820, 1058997, 862349, 1005186]"
978,"[1082185, 1106523, 1070820, 951590, 995785]"
979,"[1082185, 6534178, 1029743, 995242, 5978648]"
980,"[6534178, 923746, 1106523, 995785, 845208]"
981,"[1082185, 995242, 951590, 940947, 849843]"
982,"[6534178, 1029743, 951590, 1106523, 962229]"
983,"[995242, 1029743, 883404, 5568378, 5569230]"
984,"[1082185, 995242, 1106523, 1058997, 1133018]"
985,"[6534178, 1029743, 995242, 1058997, 962568]"
986,"[1029743, 995242, 883404, 908531, 849843]"
987,"[1070820, 1126899, 5569471, 1075368, 824005]"
988,"[6534178, 1070820, 953476, 908531, 981760]"
989,"[6534178, 1029743, 995242, 1106523, 908531]"
990,"[1082185, 6534178, 1029743, 995242, 1106523]"
991,"[1028816, 834484, 6534166, 1026118, 1005186]"
992,"[1082185, 913210, 1028816, 834484, 896369]"
993,"[1082185, 995242, 951590, 908531, 860776]"
994,"[1029743, 995242, 1106523, 953476, 849843]"
995,"[1029743, 908531, 951590, 6034857, 1101010]"
996,"[923746, 1133018, 883404, 1044078, 981760]"
997,"[6534178, 965766, 1070820, 953476, 849843]"
998,"[1082185, 6534178, 1106523, 844165, 1044078]"
999,"[1029743, 883404, 849843, 5569230, 1056509]"
1000,"[1082185, 995242, 1133018, 1003188, 861272]"
1001,"[1082185, 995242, 849843, 834117, 5978656]"
1002,"[1082185, 995242, 849843, 5569471, 840361]"
1003,"[995242, 1070820, 1133018, 908531, 5569230]"
1004,"[6534178, 1029743, 995242, 981760, 860776]"
1005,"[995242, 979707, 883404, 981760, 1013321]"
1006,"[1082185, 6534178, 1029743, 995242, 5569230]"
1007,"[995242, 1029743, 1133018, 908531, 883404]"
