POLICY_ID,POLICY_IS_RENEWED,POLICY_IS_RENEWED_PROBABILITY
17609,1,0.6030827164649963
17611,0,0.31512176990509033
17619,1,0.8093035221099854
17621,1,0.5809618234634399
17622,1,0.715513288974762
17627,1,0.6963381767272949
17633,1,0.7412223219871521
17639,1,0.7362372875213623
17645,1,0.8576716780662537
17668,1,0.721534252166748
17672,0,0.22059366106987
17679,1,0.6038362383842468
17681,0,0.2675456702709198
17688,1,0.8003418445587158
17693,0,0.21166877448558807
17696,1,0.6585391759872437
17703,1,0.8017690181732178
17708,1,0.6403368711471558
17725,0,0.4608795940876007
17728,1,0.8765220642089844
17738,0,0.42240872979164124
17740,1,0.8666688203811646
17744,0,0.44523781538009644
17745,1,0.6371716260910034
17751,0,0.39924731850624084
17759,1,0.8165289163589478
17762,1,0.7636299133300781
17764,1,0.8122512102127075
17775,1,0.7239512205123901
17776,1,0.8255990147590637
17788,0,0.371355801820755
17790,1,0.7413669228553772
17796,1,0.659076452255249
17800,0,0.45178887248039246
17804,1,0.717656672000885
17809,1,0.6650145053863525
17811,0,0.30019012093544006
17812,1,0.6265121698379517
17821,0,0.414956659078598
17831,1,0.6786829233169556
17838,1,0.5688017010688782
17840,0,0.02047591842710972
17849,0,0.27902817726135254
17856,0,0.4982779026031494
17860,1,0.6413494348526001
17862,1,0.5344839692115784
17870,1,0.5896443128585815
17907,1,0.7858428359031677
17908,1,0.7514185905456543
17912,1,0.754314661026001
17920,0,0.39178597927093506
17923,1,0.8205244541168213
17928,1,0.603188693523407
17935,1,0.7525050044059753
17946,0,0.20898596942424774
17947,1,0.6940249800682068
17949,1,0.6388170123100281
17965,1,0.545667827129364
17968,1,0.715790867805481
17973,1,0.682249128818512
17981,0,0.2994094491004944
17984,1,0.6827110052108765
17986,0,0.40355542302131653
17988,1,0.8488742113113403
17990,1,0.6370779275894165
17992,1,0.7308103442192078
17995,1,0.7594059109687805
18000,1,0.7036675810813904
18005,1,0.864844560623169
18018,0,0.4996187090873718
18019,0,0.39560726284980774
18020,0,0.3665072023868561
18021,0,0.487254798412323
18022,0,0.2024935483932495
18028,0,0.3954785466194153
18030,0,0.3675043284893036
18033,1,0.6440398693084717
18040,1,0.5929698348045349
18045,1,0.7838994860649109
18046,1,0.7381156086921692
18048,1,0.75715172290802
18049,1,0.780443012714386
18051,0,0.317275732755661
18062,1,0.6013379693031311
18063,0,0.2646448016166687
18065,1,0.7530151009559631
18071,1,0.6069852709770203
18074,1,0.7737122774124146
18078,1,0.6828051805496216
18079,0,0.07615688443183899
18083,1,0.7021852135658264
18084,0,0.311033695936203
18087,1,0.658183217048645
18091,0,0.013106818310916424
18095,1,0.8167722821235657
18098,1,0.6069029569625854
18104,0,0.49409252405166626
18106,1,0.7581620216369629
18114,0,0.0763009637594223
18123,1,0.575896680355072
18128,1,0.6302205324172974
18141,1,0.7373666763305664
18145,1,0.6063608527183533
18149,1,0.8810858726501465
18153,0,0.4917253851890564
18167,1,0.8317859768867493
18170,1,0.687614381313324
18178,1,0.7871439456939697
18180,1,0.6909447908401489
18184,1,0.7880150675773621
18203,0,0.34337639808654785
18211,1,0.7236132621765137
18213,1,0.5016189813613892
18214,1,0.5816206336021423
18215,1,0.8000357151031494
18217,1,0.7011483907699585
18230,1,0.7337581515312195
18235,1,0.8244940042495728
18236,0,0.46246349811553955
18239,0,0.4012133777141571
18243,1,0.5950931310653687
18246,1,0.8729938268661499
18247,1,0.6272698640823364
18250,1,0.7055956721305847
18252,1,0.6035074591636658
18253,1,0.7104655504226685
18259,0,0.44650208950042725
18260,0,0.21168304979801178
18269,1,0.8252645134925842
18270,1,0.6936330199241638
18275,1,0.8173755407333374
18282,1,0.7933230996131897
18283,1,0.7106307744979858
18286,1,0.5464919805526733
18288,0,0.4515553116798401
18292,0,0.4120086431503296
18294,0,0.21011696755886078
18299,0,0.48884645104408264
18302,1,0.710300087928772
18306,0,0.4963674545288086
18313,1,0.7918840050697327
18322,1,0.5244150161743164
18324,0,0.2780078053474426
18326,1,0.8003717064857483
18331,1,0.7375347018241882
18333,1,0.6953497529029846
18337,1,0.7276031970977783
18339,1,0.7605809569358826
18341,1,0.786651611328125
18355,0,0.4603838324546814
18360,1,0.8543902039527893
18362,1,0.7029026746749878
18374,1,0.7424274682998657
18375,1,0.683576762676239
18382,1,0.61771160364151
18397,0,0.41470688581466675
18401,1,0.7381531000137329
18404,1,0.5817919373512268
18405,1,0.8793589472770691
18406,1,0.664535403251648
18415,0,0.42081546783447266
18424,0,0.4356290102005005
18425,0,0.12651219964027405
18439,1,0.6518574357032776
18443,1,0.8390763401985168
18448,1,0.554772138595581
18455,1,0.84453284740448
18461,0,0.4313020706176758
18466,0,0.46106624603271484
18470,1,0.7683115601539612
18473,1,0.5104932188987732
18474,1,0.7374315857887268
18477,1,0.7955774664878845
18494,1,0.8446970582008362
18496,0,0.36908888816833496
18505,1,0.7991244792938232
18509,1,0.7953452467918396
18514,0,0.33974191546440125
18534,1,0.8644203543663025
18541,1,0.7539829611778259
18543,1,0.880901575088501
18553,1,0.5566110014915466
18554,1,0.5858195424079895
18558,0,0.21355117857456207
18560,1,0.6605038046836853
18568,1,0.8435342311859131
18570,1,0.8189104199409485
18575,1,0.6745619177818298
18589,1,0.5319235920906067
18590,1,0.6997126936912537
18591,1,0.8455794453620911
18592,1,0.6030719876289368
18598,1,0.632229208946228
18599,0,0.41049066185951233
18604,0,0.46406352519989014
18617,1,0.7342087030410767
18627,1,0.664221465587616
18636,0,0.4976911246776581
18642,1,0.6965599060058594
18653,1,0.7634667754173279
18658,0,0.44981682300567627
18667,1,0.8616353869438171
18670,1,0.7490838766098022
18689,1,0.6655903458595276
18690,0,0.17528823018074036
18694,1,0.5867414474487305
18707,1,0.5572140216827393
18717,0,0.027702951803803444
18719,1,0.8798431158065796
18724,1,0.737676203250885
18726,1,0.818395733833313
18729,0,0.49310195446014404
18730,1,0.7481720447540283
18732,1,0.7997854948043823
18734,0,0.4790627956390381
18753,0,0.2451816350221634
18758,0,0.47001558542251587
18773,1,0.5994783043861389
18777,1,0.7845970988273621
18783,1,0.6497364044189453
18784,1,0.5261315703392029
18803,1,0.7120881080627441
18807,1,0.7055455446243286
18809,1,0.7932701110839844
18815,1,0.5958921313285828
18817,0,0.24600514769554138
18818,0,0.49216997623443604
18819,0,0.1004587933421135
18825,1,0.7737140655517578
18827,1,0.7798214554786682
18840,1,0.8744341135025024
18843,1,0.7719966173171997
18847,1,0.7705737948417664
18851,1,0.8807241916656494
18852,1,0.6587433815002441
18858,1,0.7714646458625793
18859,1,0.7538444995880127
18864,1,0.8618903160095215
18865,1,0.7967290282249451
18869,0,0.29748988151550293
18871,1,0.73423832654953
18874,0,0.2288278192281723
18878,1,0.7808480262756348
18883,1,0.777617871761322
18887,1,0.8794409036636353
18893,1,0.5738189220428467
18896,0,0.46127110719680786
18898,0,0.448323518037796
18902,0,0.47138863801956177
18903,1,0.560526430606842
18904,0,0.4921284019947052
18915,1,0.6004024147987366
18926,1,0.8756482601165771
18927,1,0.5612858533859253
18930,1,0.5397952795028687
18934,1,0.592439591884613
18938,1,0.744867205619812
18941,1,0.8080099821090698
18943,1,0.8245612382888794
18953,0,0.4843737781047821
18956,1,0.5531937479972839
18967,1,0.5635005831718445
18983,1,0.6809099316596985
18988,0,0.046874720603227615
19005,1,0.677017331123352
19021,1,0.8180986642837524
19025,0,0.36726465821266174
19029,0,0.30436789989471436
19035,1,0.5324481725692749
19038,1,0.740148663520813
19040,1,0.7129681706428528
19042,0,0.009416867978870869
19054,1,0.8293905854225159
19055,1,0.807952344417572
19066,1,0.7371312975883484
19077,1,0.6338850259780884
19079,1,0.8734209537506104
19083,1,0.5284234881401062
19092,1,0.7924462556838989
19094,1,0.6478242874145508
19095,1,0.6640027761459351
19098,1,0.6648601293563843
19118,0,0.19990648329257965
19120,1,0.7055975794792175
19121,0,0.22615890204906464
19133,0,0.023673975840210915
19152,1,0.672286331653595
19156,1,0.5370712280273438
19167,1,0.5313875079154968
19176,1,0.8942967057228088
19183,1,0.5918719172477722
19184,1,0.5445145964622498
19196,1,0.8073194026947021
19200,1,0.850222647190094
19204,1,0.8443377017974854
19205,1,0.7022711038589478
19206,1,0.595920741558075
19207,1,0.6125505566596985
19211,1,0.7513518929481506
19213,1,0.811404287815094
19214,1,0.8350881934165955
19232,1,0.7997387647628784
19236,1,0.6206311583518982
19239,1,0.7070762515068054
19261,1,0.8706492781639099
19271,1,0.8077482581138611
19279,1,0.7028304934501648
19290,1,0.8903883695602417
19303,1,0.735113263130188
19304,1,0.8018277287483215
19308,1,0.6880213618278503
19312,1,0.7289964556694031
19314,1,0.5107855796813965
19315,1,0.7140310406684875
19321,1,0.8171260356903076
19329,1,0.7768541574478149
19357,1,0.7623664736747742
19358,0,0.2759031355381012
19362,1,0.5357294678688049
19368,1,0.7650018334388733
19379,1,0.7503312826156616
19384,1,0.5615231394767761
19396,0,0.2630629539489746
19407,1,0.6659076809883118
19422,1,0.658170759677887
19427,1,0.8196533918380737
19433,1,0.8346814513206482
19436,1,0.843549907207489
19441,1,0.7481522560119629
19464,1,0.768787145614624
19469,1,0.7015277743339539
19474,1,0.8183085918426514
19482,1,0.5783195495605469
19483,1,0.7790524959564209
19494,1,0.8908934593200684
19497,1,0.7470187544822693
19498,1,0.8650277853012085
19500,0,0.21748687326908112
19501,1,0.7521038055419922
19509,1,0.5917454361915588
19523,1,0.7288945913314819
19530,1,0.7308786511421204
19534,1,0.681634247303009
19536,1,0.6003882884979248
19538,0,0.3529898226261139
19543,1,0.7379454374313354
19550,1,0.7399061918258667
19552,1,0.8463851809501648
19553,1,0.8051092624664307
19554,1,0.675778865814209
19555,1,0.7707142233848572
19556,1,0.7298742532730103
19559,1,0.8851540088653564
19562,1,0.8393886089324951
19563,1,0.6141697764396667
19567,1,0.856004536151886
19578,0,0.4221154749393463
19580,1,0.5395162105560303
19587,1,0.8033097386360168
19592,1,0.5680594444274902
19610,0,0.08337371051311493
19611,1,0.55539470911026
19615,1,0.758067786693573
19616,1,0.810145914554596
19629,0,0.4569771885871887
19638,1,0.6507395505905151
19640,1,0.8351131677627563
19645,1,0.7319644093513489
19646,1,0.8305701613426208
19656,1,0.6433266401290894
19659,1,0.779723584651947
19664,0,0.40754586458206177
19667,1,0.7055057287216187
19669,1,0.8510894179344177
19673,0,0.35113224387168884
19675,1,0.5099233984947205
19681,1,0.6707279682159424
19682,1,0.5446663498878479
19698,1,0.8315063118934631
19702,1,0.6019166111946106
19703,1,0.5611525177955627
19705,1,0.5859537124633789
19706,0,0.37494203448295593
19708,1,0.6205735802650452
19714,1,0.720911979675293
19723,1,0.8218905925750732
19724,1,0.8249554634094238
19728,1,0.8066253066062927
19730,1,0.882279098033905
19734,1,0.726380467414856
19741,0,0.49346989393234253
19748,1,0.5608082413673401
19749,1,0.6915239095687866
19750,1,0.5010098814964294
19755,1,0.6892279982566833
19765,1,0.6916327476501465
19767,1,0.5472355484962463
19771,1,0.5913687348365784
19779,0,0.3758031129837036
19781,1,0.5623034238815308
19782,0,0.45100274682044983
19786,0,0.008851136080920696
19796,0,0.3687798082828522
19798,1,0.6934744715690613
19800,1,0.6571155190467834
19802,1,0.6588191986083984
19806,0,0.3042588233947754
19812,1,0.8007264137268066
19818,1,0.8141843676567078
19821,1,0.6889809370040894
19827,1,0.7950420379638672
19836,1,0.6604852676391602
19841,0,0.055482517927885056
19859,1,0.8096369504928589
19865,1,0.7533421516418457
19866,1,0.6540236473083496
19869,0,0.19474561512470245
19876,1,0.6269298791885376
19893,1,0.506949782371521
19903,1,0.5318385362625122
19907,0,0.3241153061389923
19938,0,0.3379795551300049
19940,0,0.40602031350135803
19941,1,0.780371367931366
19942,1,0.6735587120056152
19963,1,0.5227217078208923
19983,0,0.27225261926651
19990,1,0.8575815558433533
19991,1,0.62880939245224
19992,1,0.8747774362564087
19999,1,0.6809889078140259
20006,1,0.5844358205795288
20017,1,0.76478111743927
20028,1,0.7877923846244812
20031,1,0.532286524772644
20034,1,0.8470038175582886
20040,1,0.7145082354545593
20043,1,0.7037920355796814
20050,1,0.6471312642097473
20054,1,0.6926075220108032
20064,1,0.8390592932701111
20068,1,0.7192588448524475
20071,0,0.3856963813304901
20077,0,0.25091803073883057
20079,0,0.3234078288078308
20084,0,0.41659316420555115
20085,0,0.2257784754037857
20091,1,0.7574540376663208
20104,0,0.0535329207777977
20110,1,0.7838736176490784
20115,1,0.7036633491516113
20126,1,0.7500554323196411
20136,1,0.613147497177124
20144,1,0.7372710704803467
20153,0,0.3013850152492523
20162,1,0.7100911736488342
20168,1,0.7487353682518005
20173,1,0.7163917422294617
20178,1,0.6214253306388855
20180,1,0.7646085023880005
20181,1,0.7530727386474609
20189,1,0.7219632267951965
20195,1,0.7414838075637817
20216,1,0.713914692401886
20221,0,0.3528295159339905
20231,0,0.4312240183353424
20234,0,0.2933361232280731
20235,0,0.37577024102211
20236,1,0.5597000122070312
20239,1,0.8068500757217407
20245,1,0.8041037321090698
20252,1,0.7557322382926941
20253,0,0.4965263903141022
20258,1,0.5517354607582092
20260,0,0.40638354420661926
20265,1,0.519963264465332
20271,1,0.7588340044021606
20273,1,0.8362805247306824
20276,1,0.7327917218208313
20280,1,0.7522404193878174
20281,0,0.3102795481681824
20288,1,0.8319069743156433
20289,1,0.7440475821495056
20300,1,0.6102006435394287
20302,1,0.5081307888031006
20305,1,0.5398070216178894
20306,1,0.5103235244750977
20316,1,0.8060625195503235
20325,1,0.6752223968505859
20327,0,0.483304500579834
20349,1,0.7791208624839783
20350,1,0.7411198019981384
20351,1,0.633402407169342
20354,1,0.7464373111724854
20361,1,0.7981188893318176
20367,1,0.6914774775505066
20371,1,0.7323561310768127
20374,1,0.6422667503356934
20380,1,0.8121317028999329
20381,1,0.7318167090415955
20387,0,0.4048216938972473
20399,1,0.8004186749458313
20405,1,0.7942076921463013
20412,1,0.8454476594924927
20418,1,0.8189948797225952
20423,1,0.7454484105110168
20427,1,0.7394347190856934
20434,1,0.6507957577705383
20454,1,0.7625017166137695
20456,1,0.7581157088279724
20460,1,0.6877007484436035
20466,1,0.800703227519989
20469,1,0.7663703560829163
20473,1,0.5514090657234192
20477,1,0.6069273948669434
20481,1,0.5340921878814697
20485,0,0.04307763651013374
20492,1,0.752678394317627
20494,1,0.7762124538421631
20505,1,0.8178301453590393
20508,1,0.6442016959190369
20510,1,0.7047458291053772
20545,1,0.8232024312019348
20553,0,0.2920689284801483
20556,0,0.34432119131088257
20584,1,0.6253485679626465
20587,0,0.14442870020866394
20590,1,0.7008683681488037
20605,1,0.5220478177070618
20607,0,0.4732126295566559
20610,1,0.6985416412353516
20617,0,0.030234426259994507
20626,1,0.68594890832901
20644,1,0.6438390612602234
20645,1,0.7521777153015137
20649,1,0.6476051211357117
20651,0,0.4210220277309418
20664,1,0.8565455675125122
20671,0,0.28115302324295044
20672,1,0.7541395425796509
20673,1,0.8119180202484131
20675,1,0.6677728295326233
20678,0,0.2818777859210968
20681,1,0.7567659020423889
20689,1,0.6239414215087891
20700,1,0.5085498690605164
20703,1,0.9081661105155945
20711,1,0.8533205986022949
20722,1,0.5921922326087952
20724,1,0.7697566151618958
20727,1,0.7182634472846985
20728,0,0.37984907627105713
20733,0,0.2786900997161865
20739,0,0.3141956925392151
20748,1,0.6056428551673889
20760,1,0.7999331951141357
20772,1,0.8564552068710327
20775,1,0.6179299354553223
20779,1,0.6492807269096375
20792,1,0.8059041500091553
20794,0,0.137303426861763
20796,0,0.3455865681171417
20800,1,0.7641055583953857
20802,1,0.7851681113243103
20816,1,0.5205838084220886
20824,1,0.6327950954437256
20825,1,0.6547200083732605
20829,0,0.3174111545085907
20831,1,0.7266756296157837
20832,0,0.17518548667430878
20842,1,0.816375195980072
20845,1,0.7079542279243469
20849,1,0.6392304301261902
20860,1,0.6847865581512451
20868,1,0.5056332349777222
20874,0,0.477137953042984
20875,1,0.5031347870826721
20880,0,0.3585808575153351
20883,0,0.4827337861061096
20887,0,0.417339026927948
20896,1,0.5249413251876831
20907,1,0.5997662544250488
20908,1,0.5859840512275696
20911,1,0.5659618377685547
20912,1,0.736921489238739
20931,1,0.8130788803100586
20934,1,0.5481652021408081
20936,1,0.8546900153160095
20937,1,0.7463842630386353
20944,1,0.749504566192627
20947,1,0.8142867684364319
20952,0,0.2029741108417511
20953,1,0.7400617003440857
20955,0,0.3423859477043152
20958,1,0.6730880737304688
20968,1,0.6061672568321228
20970,0,0.24002374708652496
20974,0,0.4345631003379822
20983,1,0.5012050867080688
20986,1,0.5437040328979492
20995,0,0.30191275477409363
20998,1,0.7929812073707581
21007,0,0.4380114674568176
21009,1,0.7905561327934265
21020,1,0.6504552364349365
21021,1,0.6273332238197327
21027,1,0.7036274075508118
21028,1,0.7449479103088379
21033,1,0.8423841595649719
21038,0,0.28674811124801636
21039,1,0.6950249671936035
21053,1,0.8691330552101135
21054,1,0.7152411341667175
21060,1,0.5038148760795593
21068,0,0.29715535044670105
21077,0,0.2900457978248596
21079,1,0.7266896963119507
21089,1,0.7356283068656921
21092,1,0.8361832499504089
21109,1,0.8527131080627441
21117,1,0.725395917892456
21118,1,0.7034681439399719
21122,1,0.7023800015449524
21125,0,0.10202132910490036
21130,0,0.23138847947120667
21134,1,0.6114820837974548
21137,0,0.18025434017181396
21145,1,0.6864323616027832
21154,1,0.5358610153198242
21158,1,0.6117990612983704
21159,1,0.7872278690338135
21168,0,0.09089724719524384
21169,1,0.7545353174209595
21170,1,0.8221067786216736
21172,1,0.8580565452575684
21174,1,0.8398640155792236
21178,1,0.7794431447982788
21179,1,0.6142417192459106
21184,1,0.8480368256568909
21185,1,0.8727530241012573
21189,1,0.7486680150032043
21194,1,0.8529016971588135
21198,0,0.43065252900123596
21203,1,0.5807931423187256
21208,1,0.5461538434028625
21211,1,0.7835096120834351
21214,1,0.7006651163101196
21215,1,0.6626540422439575
21218,1,0.7233415246009827
21219,1,0.8032686114311218
21220,1,0.7839697599411011
21230,0,0.41458025574684143
21237,1,0.6957160830497742
21239,1,0.5881956219673157
21248,1,0.6052279472351074
21252,1,0.7128190994262695
21260,0,0.496692031621933
21261,1,0.675288200378418
21262,1,0.8346680998802185
21263,1,0.7451232075691223
21264,1,0.7984055280685425
21282,1,0.7270299196243286
21292,1,0.6764116287231445
21296,1,0.5483745336532593
21301,1,0.6643966436386108
21302,1,0.801540195941925
21303,1,0.8478974103927612
21311,1,0.6150744557380676
21315,1,0.5724964737892151
21323,1,0.7944750189781189
21335,1,0.7494671940803528
21336,1,0.5116180777549744
21338,1,0.7515294551849365
21345,0,0.37565016746520996
21351,1,0.8272256851196289
21353,1,0.5933361649513245
21354,1,0.7816793322563171
21359,1,0.6488900780677795
21364,1,0.5871148109436035
21365,1,0.6938057541847229
21373,1,0.7008628845214844
21374,1,0.8363437652587891
21396,1,0.7622284889221191
21397,1,0.6838418245315552
21408,0,0.2567410469055176
21416,1,0.7234326601028442
21421,1,0.6085954904556274
21425,0,0.23471865057945251
21426,1,0.6869778037071228
21429,1,0.8473845720291138
21445,1,0.6430991291999817
21447,1,0.680263102054596
21459,1,0.8495513200759888
21468,0,0.36773252487182617
21472,1,0.797958493232727
21475,1,0.7145456075668335
21483,1,0.798795759677887
21484,1,0.5509767532348633
21491,1,0.526896059513092
21496,0,0.38668882846832275
21499,1,0.8520222306251526
21501,0,0.48405471444129944
21504,1,0.5859415531158447
21505,0,0.4484802484512329
21506,1,0.7343057990074158
21508,1,0.7970297932624817
21510,1,0.8026542663574219
21513,1,0.6143176555633545
21519,1,0.7202150225639343
21524,0,0.07587327063083649
21526,0,0.4528014063835144
21529,1,0.7185788750648499
21530,1,0.7203505635261536
21541,1,0.7501384615898132
21544,1,0.5355076789855957
21550,0,0.3329014480113983
21554,1,0.6951522827148438
21555,0,0.3556608557701111
21561,1,0.7549355626106262
21567,0,0.3378550410270691
21572,1,0.583249568939209
21574,1,0.6323817372322083
21578,1,0.6516462564468384
21579,1,0.8616532683372498
21586,0,0.3993431329727173
21589,1,0.7475664615631104
21592,0,0.3960669934749603
21596,1,0.7664061188697815
21601,1,0.7235870361328125
21606,1,0.8113820552825928
21607,1,0.7806669473648071
21608,1,0.7306024432182312
21609,1,0.6729694604873657
21612,0,0.3643990755081177
21616,1,0.5765820741653442
21617,1,0.628816545009613
21618,1,0.5239840745925903
21619,0,0.48984211683273315
21620,1,0.7281097769737244
21624,1,0.8478356599807739
21625,1,0.7848914265632629
21627,1,0.6829168796539307
21628,1,0.840057373046875
21631,1,0.8507453799247742
21634,1,0.7035370469093323
21637,0,0.2580066919326782
21641,1,0.8151853084564209
21642,0,0.4016382694244385
21643,1,0.7291621565818787
21645,1,0.534558892250061
21648,1,0.8571312427520752
21653,1,0.7810683846473694
21659,1,0.8605124354362488
21664,1,0.8543822169303894
21669,1,0.8328596353530884
21671,1,0.8657680153846741
21680,0,0.06390079855918884
21684,0,0.4495049715042114
21686,1,0.7806349992752075
21693,1,0.572898805141449
21704,1,0.551828145980835
21707,0,0.4389265477657318
21713,1,0.7274888157844543
21717,1,0.6356320381164551
21720,0,0.382221519947052
21723,1,0.6721077561378479
21732,1,0.887851357460022
21736,0,0.1991424560546875
21745,1,0.5101184248924255
21748,1,0.7285857200622559
21757,1,0.7890949249267578
21758,0,0.4107170104980469
21769,1,0.5073686242103577
21772,1,0.605877697467804
21789,1,0.7710540890693665
21791,1,0.770129919052124
21793,1,0.6364588737487793
21799,1,0.7521181106567383
21806,0,0.278963178396225
21811,1,0.7022711634635925
21812,0,0.2732110917568207
21817,0,0.4378897249698639
21821,1,0.6491461396217346
21841,1,0.7459887862205505
21843,1,0.6380665898323059
21845,1,0.5136913061141968
21846,1,0.5966856479644775
21847,1,0.7323948740959167
21850,1,0.7823194265365601
21851,1,0.8850133419036865
21853,1,0.7379454374313354
21854,1,0.8385702967643738
21855,1,0.847265362739563
21859,1,0.7901569604873657
21862,1,0.8052436709403992
21874,1,0.5698043704032898
21879,0,0.4757610261440277
21883,1,0.8912119269371033
21890,1,0.6001641154289246
21891,1,0.6770856380462646
21893,1,0.7679511308670044
21896,1,0.5486843585968018
21903,0,0.4339001774787903
21911,1,0.7707255482673645
21926,1,0.5265379548072815
21928,1,0.6987444162368774
21934,1,0.8117977380752563
21935,1,0.6454071998596191
21940,1,0.7989445924758911
21941,1,0.8022990822792053
21942,1,0.7323915362358093
21946,1,0.8018852472305298
21947,1,0.8091419339179993
21949,1,0.5114181041717529
21950,1,0.5434173345565796
21955,1,0.67790687084198
21961,1,0.6261929273605347
21981,1,0.868423342704773
21994,1,0.5994809865951538
22002,0,0.39655032753944397
22016,1,0.8156979084014893
22036,1,0.7284070253372192
22038,1,0.7236459255218506
22039,1,0.5798722505569458
22042,1,0.9049809575080872
22043,0,0.4060686230659485
22045,1,0.5620174407958984
22046,1,0.6878916025161743
22060,1,0.8586320281028748
22061,1,0.7349264025688171
22069,1,0.7056834697723389
22074,0,0.3748498260974884
22080,0,0.48201048374176025
22083,1,0.568545401096344
22090,1,0.868736207485199
22091,1,0.6821853518486023
22093,0,0.12807731330394745
22094,0,0.4969528615474701
22101,1,0.8034224510192871
22124,1,0.5678719878196716
22138,1,0.7796264886856079
22149,0,0.4243071675300598
22158,1,0.8057818412780762
22159,1,0.7199586033821106
22160,0,0.38202571868896484
22165,0,0.46153777837753296
22175,1,0.7741320729255676
22177,1,0.6881145238876343
22188,1,0.6668019890785217
22200,1,0.8476907014846802
22212,0,0.49938225746154785
22214,1,0.8290347456932068
22216,1,0.712662935256958
22217,1,0.5176272392272949
22228,1,0.5331434607505798
22240,0,0.2901650667190552
22246,0,0.3426409065723419
22254,1,0.636584997177124
22260,0,0.2681771218776703
22261,0,0.25088998675346375
22264,1,0.713884174823761
22266,1,0.7309368848800659
22268,1,0.7652080059051514
22269,1,0.5675665736198425
22272,1,0.6992275714874268
22286,1,0.7435534596443176
22288,1,0.8144873380661011
22292,1,0.6153786778450012
22302,1,0.8043679594993591
22306,1,0.737315833568573
22307,1,0.7392604351043701
22310,1,0.8014597296714783
22311,1,0.807483434677124
22314,1,0.8112084865570068
22323,1,0.7578462362289429
22333,1,0.7568315863609314
22339,1,0.6931151747703552
22345,1,0.78776615858078
22352,1,0.7466487884521484
22363,0,0.2743661105632782
22364,1,0.6666109561920166
22368,0,0.4677375853061676
22374,1,0.5767109394073486
22387,1,0.7468973994255066
22396,0,0.08113883435726166
22412,1,0.7610623240470886
22425,1,0.6376437544822693
22430,1,0.6153057217597961
22433,1,0.6778730154037476
22435,1,0.8362548351287842
22436,1,0.6511426568031311
22439,1,0.6807088255882263
22441,1,0.7060735821723938
22452,0,0.489427387714386
22454,0,0.47674936056137085
22455,0,0.4031367003917694
22458,0,0.461286723613739
22461,1,0.8286470770835876
22466,1,0.7776088714599609
22472,1,0.8289172053337097
22474,0,0.25529944896698
22475,0,0.21839745342731476
22478,1,0.7926729321479797
22484,1,0.595474362373352
22485,1,0.7602287530899048
22488,1,0.7270412445068359
22489,1,0.7013277411460876
22491,1,0.7978551387786865
22494,1,0.6503776907920837
22500,0,0.3320322632789612
22507,0,0.13342563807964325
22509,0,0.2981092035770416
22516,0,0.4344080984592438
22529,1,0.7571104764938354
22534,0,0.3858499825000763
22536,1,0.7209640145301819
22539,0,0.2690284848213196
22547,1,0.6579527258872986
22559,1,0.64509516954422
22563,0,0.43630537390708923
22567,1,0.6139737367630005
22571,0,0.2024042159318924
22575,1,0.7588652968406677
22578,1,0.5041986703872681
22580,1,0.8170274496078491
22587,1,0.6157275438308716
22592,1,0.7403439283370972
22593,1,0.6458504796028137
22597,1,0.6800976991653442
22601,0,0.49373772740364075
22603,1,0.7460924983024597
22613,1,0.8686662912368774
22631,0,0.47867193818092346
22633,1,0.7936918139457703
22639,1,0.8635796308517456
22642,1,0.8073657155036926
22653,1,0.7008030414581299
22657,1,0.7751834988594055
22662,1,0.8553240895271301
22667,1,0.6280160546302795
22669,0,0.23171240091323853
22682,1,0.7580822706222534
22687,1,0.6215479373931885
22689,1,0.6872101426124573
22691,1,0.8375502824783325
22697,1,0.8348074555397034
22703,1,0.7745265364646912
22712,1,0.6786418557167053
22716,0,0.43492719531059265
22719,1,0.653754711151123
22720,1,0.7765334248542786
22731,1,0.8619766235351562
22733,1,0.542996346950531
22735,1,0.6178081035614014
22738,1,0.8001075387001038
22742,0,0.496537983417511
22747,1,0.8920429944992065
22749,1,0.7834595441818237
22752,1,0.8595468401908875
22755,0,0.42118918895721436
22757,1,0.5774828195571899
22758,1,0.7091164588928223
22764,1,0.7298495769500732
22766,1,0.7443357706069946
22769,1,0.8336184024810791
22774,1,0.803956151008606
22779,1,0.5033934712409973
22782,1,0.8199465870857239
22784,1,0.6663362383842468
22791,1,0.536144495010376
22792,1,0.6587573885917664
22795,1,0.662214457988739
22807,1,0.7106494307518005
22809,1,0.8081279993057251
22810,1,0.7597495913505554
22813,1,0.7181889414787292
22819,1,0.852879524230957
22823,1,0.74373859167099
22827,0,0.012936433777213097
22841,1,0.7078035473823547
22851,1,0.5062434673309326
22869,1,0.6465834379196167
22883,1,0.7819023132324219
22884,1,0.5566670298576355
22887,1,0.6713168621063232
22902,0,0.17173457145690918
22903,1,0.5047401189804077
22912,1,0.7789736986160278
22917,1,0.742392897605896
22920,1,0.7675126194953918
22926,0,0.48154741525650024
22930,0,0.11211098730564117
22931,0,0.3730447292327881
22940,0,0.3548199236392975
22943,1,0.5999259948730469
22946,0,0.43331378698349
22948,1,0.8404846787452698
22950,0,0.062334321439266205
22953,1,0.5063046216964722
22961,1,0.6686202883720398
22967,1,0.7383823990821838
22981,1,0.525846540927887
22984,1,0.8184422254562378
23000,1,0.6887106895446777
23001,1,0.5196327567100525
